Artwork_ID,Platform,Style,Creator_Type,Views,Likes,Shares,Comments,Price (USD),Engagement_Score
ART_3211,Instagram,Minimalist,Individual,74392,99097,8773,18004,1663.78,0.41
ART_3212,Opensea,Futuristic,Hybrid,355513,94886,39656,8400,3177.5,0.85
ART_3213,Foundation,Abstract,Hybrid,185702,27360,27466,651,1283.75,0.41
ART_3214,Instagram,Pixel Art,Individual,92131,43545,15291,753,582.96,0.3
ART_3215,Opensea,Cyberpunk,AI Model,52431,79055,5339,8251,2950.54,0.72
ART_3216,Foundation,Futuristic,AI Model,302087,26887,48528,19463,4587.02,0.15
ART_3217,SuperRare,Minimalist,Hybrid,9633,96719,9834,10251,4466.71,0.29
ART_3218,Opensea,Futuristic,AI Model,497803,82460,34043,1850,1032.15,0.94
ART_3219,DeviantArt,Minimalist,AI Model,283507,66161,46287,8144,4115.19,0.55
ART_3220,Opensea,Pixel Art,AI Model,313169,15111,5099,5666,864.14,0.93
ART_3221,Opensea,Cyberpunk,Hybrid,437114,13285,12924,7500,3335.77,0.94
ART_3222,Opensea,Futuristic,Hybrid,329424,69108,47446,1007,3806.87,0.16
ART_3223,Instagram,Abstract,Hybrid,327412,48443,38472,13242,1298.7,0.76
ART_3224,Opensea,Futuristic,Individual,448141,37152,25520,4982,2869.32,0.6
ART_3225,DeviantArt,Abstract,AI Model,441881,4139,29269,18015,2646.14,0.59
ART_3226,Instagram,Minimalist,Hybrid,86515,59126,20476,9962,3472.05,0.62
ART_3227,SuperRare,Pixel Art,AI Model,423666,74164,21088,15937,3531.13,0.59
ART_3228,DeviantArt,Surreal,Individual,43558,34698,2633,14270,3408.68,0.14
ART_3229,Instagram,Cyberpunk,Individual,448493,18991,25258,7513,2648.6,0.8
ART_3230,SuperRare,Portrait,Individual,191411,21684,19837,3645,2016.91,0.3
ART_3231,Opensea,Minimalist,Hybrid,70138,15982,37966,173,4694.92,0.92
ART_3232,DeviantArt,Abstract,AI Model,131241,82217,26013,15776,3352.16,0.41
ART_3233,Instagram,Portrait,Hybrid,423055,13198,30213,17954,4537.36,0.72
ART_3234,SuperRare,Cyberpunk,Hybrid,119767,18527,38034,13470,1923.17,0.61
ART_3235,Foundation,Minimalist,Hybrid,63079,99526,42347,14800,4108.47,1.0
ART_3236,SuperRare,Futuristic,Individual,346948,40247,42619,4787,3281.65,0.53
ART_3237,DeviantArt,Futuristic,AI Model,287808,20074,14948,2213,4240.78,0.97
ART_3238,Foundation,Surreal,AI Model,201444,5655,12461,15289,749.43,0.92
ART_3239,Foundation,Futuristic,Individual,137916,5609,42080,17792,2222.33,0.27
ART_3240,Foundation,Pixel Art,Hybrid,121395,58291,7374,2982,2261.67,0.7
ART_3241,DeviantArt,Pixel Art,Hybrid,181158,79564,42893,7344,3841.91,0.86
ART_3242,Opensea,Cyberpunk,Individual,97115,60744,32755,16695,1762.6,0.42
ART_3243,Instagram,Futuristic,Individual,173204,89676,25050,4679,3524.73,0.28
ART_3244,SuperRare,Futuristic,Individual,487519,80238,4765,14150,1341.2,0.95
ART_3245,Opensea,Futuristic,Hybrid,308193,40952,32979,1290,1033.82,0.26
ART_3246,Instagram,Minimalist,Individual,110477,23649,47547,7847,1762.35,0.23
ART_3247,DeviantArt,Minimalist,AI Model,252874,8997,17053,17493,3067.2,0.23
ART_3248,Instagram,Portrait,Hybrid,443197,70287,22186,6833,2069.5,0.59
ART_3249,DeviantArt,Portrait,Hybrid,455110,66873,34060,15615,267.77,0.25
ART_3250,SuperRare,Pixel Art,Hybrid,377859,92600,2737,10639,1600.21,0.84
ART_3251,Instagram,Futuristic,Individual,97871,59092,22279,12087,3517.6,0.11
ART_3252,Opensea,Cyberpunk,Hybrid,348497,50115,27703,159,1669.26,0.2
ART_3253,Instagram,Abstract,AI Model,322145,1581,7273,14517,629.47,0.49
ART_3254,SuperRare,Futuristic,Individual,463903,35526,42208,7221,1845.68,0.89
ART_3255,Foundation,Abstract,Hybrid,408692,86298,9727,2468,2859.11,0.35
ART_3256,Opensea,Abstract,Hybrid,282414,18139,11338,16199,4594.49,0.41
ART_3257,Opensea,Portrait,Individual,14366,34914,7619,6399,1897.78,0.51
ART_3258,Instagram,Cyberpunk,Hybrid,79271,35724,14950,17807,1561.54,0.85
ART_3259,Instagram,Abstract,Hybrid,89920,60614,4764,15470,4499.41,0.23
ART_3260,Instagram,Futuristic,AI Model,421528,93649,37192,17141,2273.39,0.13
ART_3261,Opensea,Surreal,Hybrid,418360,78424,2529,3224,4725.54,0.32
ART_3262,DeviantArt,Cyberpunk,Individual,347361,53860,1580,15413,1873.9,0.32
ART_3263,SuperRare,Cyberpunk,AI Model,306526,87170,39758,4107,1031.75,0.38
ART_3264,SuperRare,Futuristic,AI Model,153454,7794,29525,2194,2445.82,0.26
ART_3265,DeviantArt,Minimalist,Individual,150939,65324,29772,7934,852.06,0.54
ART_3266,Instagram,Futuristic,Individual,193406,99784,10639,15179,119.19,0.3
ART_3267,Instagram,Portrait,AI Model,204197,62750,22563,11700,2886.85,0.64
ART_3268,SuperRare,Pixel Art,AI Model,462102,65307,41051,14927,3947.16,0.27
ART_3269,DeviantArt,Abstract,Hybrid,29033,44686,25699,3453,2402.38,0.81
ART_3270,Foundation,Abstract,AI Model,435922,33074,33071,5397,4708.81,0.8
ART_3271,Opensea,Abstract,AI Model,99088,94758,29983,15577,1157.08,0.78
ART_3272,Instagram,Abstract,Hybrid,462055,657,3517,14088,226.88,0.32
ART_3273,Instagram,Abstract,Hybrid,451366,83245,17573,12631,339.74,0.38
ART_3274,Foundation,Pixel Art,Individual,125211,78855,8114,7451,3839.62,0.44
ART_3275,Instagram,Abstract,AI Model,286990,95358,7639,8607,971.42,0.56
ART_3276,Opensea,Pixel Art,Individual,199672,88642,19094,9018,1867.46,0.52
ART_3277,DeviantArt,Pixel Art,AI Model,135868,38866,2300,6197,737.59,0.11
ART_3278,SuperRare,Pixel Art,Individual,204303,11701,29352,15263,1116.06,0.13
ART_3279,Opensea,Minimalist,Individual,328360,74675,49459,2533,455.32,0.48
ART_3280,DeviantArt,Cyberpunk,AI Model,44623,54639,44449,7551,2402.63,0.37
ART_3281,Instagram,Pixel Art,Hybrid,112645,48167,15708,4645,943.84,0.49
ART_3282,Foundation,Cyberpunk,Individual,341034,99275,31404,5440,4863.66,0.31
ART_3283,Opensea,Pixel Art,AI Model,181177,91087,37019,9869,2106.61,0.85
ART_3284,DeviantArt,Cyberpunk,Hybrid,292578,49539,4713,10374,259.35,0.91
ART_3285,SuperRare,Cyberpunk,Individual,422675,9630,22243,8959,669.59,0.3
ART_3286,DeviantArt,Abstract,Individual,331856,8939,21623,7957,728.4,0.55
ART_3287,SuperRare,Pixel Art,Hybrid,110305,94080,11663,8261,2375.66,0.55
ART_3288,DeviantArt,Futuristic,Individual,439823,26729,14024,6078,2921.84,0.88
ART_3289,Opensea,Cyberpunk,AI Model,324724,26418,6789,961,4927.99,0.68
ART_3290,SuperRare,Abstract,Hybrid,380639,46264,30698,5882,1248.58,0.38
ART_3291,Instagram,Surreal,Hybrid,231888,21376,49960,2615,2168.85,0.79
ART_3292,Opensea,Cyberpunk,Individual,14562,1359,4509,3157,249.81,0.17
ART_3293,Foundation,Pixel Art,AI Model,117820,60130,31006,5145,1939.01,0.2
ART_3294,Foundation,Portrait,Hybrid,411147,81734,48099,16043,883.6,0.35
ART_3295,Instagram,Abstract,Individual,309192,1780,41221,18498,3983.97,0.22
ART_3296,Instagram,Minimalist,Hybrid,407724,99883,14720,9853,3928.74,0.37
ART_3297,SuperRare,Cyberpunk,AI Model,62119,22451,3073,16999,861.46,0.37
ART_3298,Instagram,Minimalist,AI Model,83102,2850,46817,8547,3177.32,0.96
ART_3299,DeviantArt,Futuristic,Hybrid,434587,61363,23780,14502,4242.53,0.6
ART_3300,Foundation,Portrait,Hybrid,3717,11093,26909,562,2489.21,0.78
ART_3301,DeviantArt,Cyberpunk,Individual,150049,4270,11116,2047,2314.2,0.47
ART_3302,DeviantArt,Surreal,Individual,337374,11048,17404,4259,3649.48,0.6
ART_3303,Instagram,Abstract,Individual,164850,41222,24969,12882,1992.2,0.82
ART_3304,DeviantArt,Abstract,Hybrid,258412,73286,21152,7548,4975.1,0.2
ART_3305,DeviantArt,Cyberpunk,AI Model,62482,57643,25298,6837,1743.82,0.2
ART_3306,Opensea,Pixel Art,Individual,301766,71947,44795,8278,3536.0,0.2
ART_3307,Instagram,Pixel Art,AI Model,155794,1894,1953,4134,3592.55,0.23
ART_3308,SuperRare,Cyberpunk,Individual,182149,33652,18585,18974,4257.38,0.83
ART_3309,Instagram,Pixel Art,AI Model,403183,57431,47121,6419,1189.07,0.45
ART_3310,SuperRare,Portrait,Individual,231612,69300,27575,6456,1606.35,0.88
ART_3311,SuperRare,Surreal,Hybrid,151368,42696,29947,17511,357.76,0.25
ART_3312,Foundation,Surreal,AI Model,32478,40977,2344,18859,171.51,0.37
ART_3313,DeviantArt,Pixel Art,Hybrid,84272,52353,43798,5861,1341.75,0.17
ART_3314,Foundation,Surreal,Hybrid,316404,332,47465,13748,3003.65,0.66
ART_3315,Instagram,Portrait,AI Model,430415,70008,724,9245,4042.34,0.98
ART_3316,Foundation,Surreal,Hybrid,394565,1129,45868,18794,470.82,0.96
ART_3317,Instagram,Pixel Art,Hybrid,114002,67593,12093,3510,2446.35,0.31
ART_3318,SuperRare,Minimalist,AI Model,91388,12064,7751,14004,4916.56,0.78
ART_3319,Instagram,Pixel Art,AI Model,284201,80819,21097,7312,2323.2,0.7
ART_3320,Opensea,Pixel Art,Individual,220117,2176,6137,18398,141.21,0.17
ART_3321,Opensea,Surreal,AI Model,394938,10903,40714,11624,97.1,0.33
ART_3322,Foundation,Futuristic,Hybrid,283498,67133,21121,7647,1853.75,0.29
ART_3323,Opensea,Surreal,AI Model,487791,13213,31653,10368,949.6,0.51
ART_3324,SuperRare,Surreal,AI Model,386776,90079,46443,12729,3483.95,0.77
ART_3325,Foundation,Futuristic,Individual,473642,9556,9769,14229,606.78,0.22
ART_3326,SuperRare,Cyberpunk,AI Model,341150,37823,35048,7674,2974.02,0.71
ART_3327,Opensea,Surreal,Individual,95504,75836,41172,12545,4409.73,0.33
ART_3328,DeviantArt,Portrait,AI Model,338730,62935,34538,3937,3746.21,0.49
ART_3329,Opensea,Surreal,AI Model,195943,31599,4331,3432,875.67,0.58
ART_3330,Foundation,Cyberpunk,Hybrid,487252,7119,9119,4945,2849.15,0.9
ART_3331,Opensea,Portrait,AI Model,121521,74500,27084,15640,3614.72,0.9
ART_3332,Foundation,Futuristic,Individual,79481,920,44799,13200,384.67,0.19
ART_3333,Foundation,Abstract,AI Model,462150,41309,43190,15061,601.89,0.11
ART_3334,Opensea,Futuristic,Individual,452002,66575,24111,11406,2969.62,0.91
ART_3335,Opensea,Futuristic,Hybrid,215694,61742,10893,18798,24.7,0.85
ART_3336,Opensea,Surreal,Individual,258218,85497,3402,1394,4984.35,0.42
ART_3337,Foundation,Abstract,AI Model,170678,58100,9621,3944,3653.18,0.15
ART_3338,Instagram,Pixel Art,Hybrid,37194,39448,49823,3812,2718.67,0.44
ART_3339,Opensea,Abstract,Individual,8792,4728,10600,3747,4715.06,0.11
ART_3340,Opensea,Abstract,Individual,406240,26398,46118,2109,1625.52,0.98
ART_3341,SuperRare,Cyberpunk,Individual,178007,3402,167,3787,4026.01,0.26
ART_3342,SuperRare,Surreal,Hybrid,112326,53935,24893,2814,1557.15,0.64
ART_3343,Instagram,Abstract,Individual,176251,25875,29912,12406,2280.44,0.32
ART_3344,Foundation,Cyberpunk,Hybrid,156015,18147,16852,13212,1225.38,0.88
ART_3345,SuperRare,Pixel Art,Individual,385530,98453,43333,11523,2647.52,0.75
ART_3346,Instagram,Minimalist,AI Model,418899,39845,39773,7617,4953.71,0.78
ART_3347,Instagram,Pixel Art,Hybrid,89625,71068,32914,8166,4915.75,0.74
ART_3348,Opensea,Surreal,Individual,277005,4250,8097,18965,1551.69,0.7
ART_3349,Opensea,Portrait,AI Model,409716,17503,7317,12053,3559.58,0.66
ART_3350,SuperRare,Portrait,Hybrid,240654,92370,33431,8927,3253.24,0.73
ART_3351,Foundation,Portrait,Individual,295583,75728,25109,5983,2030.5,0.23
ART_3352,Instagram,Surreal,AI Model,482711,12247,40858,14938,2235.26,0.89
ART_3353,Opensea,Abstract,AI Model,98666,11396,31857,10205,630.4,0.85
ART_3354,SuperRare,Pixel Art,Hybrid,412754,38807,42722,11085,3516.61,0.58
ART_3355,DeviantArt,Abstract,Individual,361608,69099,2082,9068,432.94,0.31
ART_3356,Instagram,Futuristic,Hybrid,450332,91924,7005,3131,748.02,0.2
ART_3357,Opensea,Pixel Art,AI Model,470365,67009,25358,19501,4188.0,0.1
ART_3358,Instagram,Portrait,Individual,129206,47371,11453,5231,3110.59,0.69
ART_3359,Instagram,Minimalist,Hybrid,13223,4010,24354,17190,3422.11,0.73
ART_3360,Instagram,Cyberpunk,Individual,70112,37723,24335,13185,4598.82,0.87
ART_3361,Instagram,Cyberpunk,AI Model,453566,976,41051,4036,2449.56,0.32
ART_3362,SuperRare,Surreal,Individual,217002,91676,36901,1478,116.91,0.91
ART_3363,DeviantArt,Abstract,Individual,338133,24823,30952,1669,1474.68,0.64
ART_3364,SuperRare,Futuristic,AI Model,137978,25852,10648,9365,1690.14,0.53
ART_3365,Opensea,Pixel Art,AI Model,220990,76485,44989,14229,3836.41,0.16
ART_3366,DeviantArt,Portrait,Individual,415177,85966,4291,13716,2325.01,0.99
ART_3367,DeviantArt,Pixel Art,Individual,361570,40572,48543,3214,1060.97,0.62
ART_3368,SuperRare,Cyberpunk,AI Model,477042,86177,683,18024,1119.41,0.63
ART_3369,DeviantArt,Pixel Art,AI Model,408692,19017,45295,11683,3401.6,0.5
ART_3370,Foundation,Abstract,Individual,86295,79357,7681,1041,4582.49,0.95
ART_3371,Foundation,Futuristic,Hybrid,158423,43030,45052,1191,2947.18,0.4
ART_3372,DeviantArt,Portrait,AI Model,65898,9368,24631,7362,3335.77,0.73
ART_3373,Opensea,Pixel Art,AI Model,471497,391,48711,11205,1077.46,0.28
ART_3374,Foundation,Minimalist,AI Model,110280,67806,33769,13335,1640.96,0.25
ART_3375,Foundation,Abstract,AI Model,458696,98316,33419,15142,633.26,0.94
ART_3376,Instagram,Portrait,Individual,164001,2848,40511,14151,4662.66,0.4
ART_3377,Foundation,Cyberpunk,Individual,134605,89744,6358,11806,90.0,0.63
ART_3378,Foundation,Portrait,Individual,363044,24257,12581,2620,3312.85,0.72
ART_3379,Instagram,Futuristic,Hybrid,51443,81339,43102,10015,1196.29,0.94
ART_3380,Opensea,Pixel Art,Hybrid,182421,30192,48165,9013,4308.16,0.31
ART_3381,Instagram,Pixel Art,AI Model,150694,44216,25804,15923,3020.95,0.31
ART_3382,Instagram,Portrait,Individual,72743,8984,3431,1972,4712.87,0.68
ART_3383,Foundation,Cyberpunk,Hybrid,209711,50959,12319,12289,1061.93,0.99
ART_3384,SuperRare,Futuristic,Individual,480081,78784,4666,679,4479.46,0.78
ART_3385,Instagram,Portrait,AI Model,458997,77761,47846,2254,3152.7,0.64
ART_3386,Opensea,Futuristic,Hybrid,158,89721,1515,7823,2681.24,0.36
ART_3387,Instagram,Portrait,Individual,82698,697,15994,7407,839.92,0.72
ART_3388,Instagram,Minimalist,AI Model,159402,51583,6921,9645,3549.71,0.76
ART_3389,Instagram,Futuristic,Individual,131420,76458,42361,10536,3686.15,0.37
ART_3390,DeviantArt,Portrait,AI Model,192073,28546,27573,17557,1905.66,0.84
ART_3391,DeviantArt,Minimalist,Individual,40791,5866,43174,14430,4005.58,0.88
ART_3392,DeviantArt,Portrait,AI Model,280145,65403,8594,11981,4160.31,0.27
ART_3393,DeviantArt,Portrait,Hybrid,273729,76273,4154,15062,3137.62,0.12
ART_3394,SuperRare,Minimalist,Individual,253037,55959,36183,2745,1405.26,0.58
ART_3395,Instagram,Minimalist,AI Model,404237,20737,39113,8060,2019.75,0.48
ART_3396,SuperRare,Surreal,AI Model,448025,94401,48523,11288,643.03,0.91
ART_3397,SuperRare,Minimalist,AI Model,82110,453,42192,8169,1950.23,0.35
ART_3398,Opensea,Cyberpunk,AI Model,433614,86666,28187,246,1741.48,0.92
ART_3399,Opensea,Cyberpunk,Individual,391408,17533,13930,11153,3731.83,0.68
ART_3400,DeviantArt,Minimalist,Hybrid,76038,85433,15598,8358,2553.05,0.58
ART_3401,Foundation,Surreal,Individual,47181,74029,22620,19151,3095.46,0.95
ART_3402,DeviantArt,Surreal,Individual,372421,54586,33095,13853,3214.07,0.68
ART_3403,Opensea,Minimalist,Individual,337576,97646,19803,19048,658.43,0.15
ART_3404,SuperRare,Cyberpunk,Individual,148341,88367,6910,17080,259.47,0.35
ART_3405,Opensea,Cyberpunk,AI Model,283266,35479,19887,1651,3222.46,0.93
ART_3406,DeviantArt,Minimalist,AI Model,39864,92308,9143,3619,4074.4,0.3
ART_3407,Foundation,Pixel Art,AI Model,71413,21542,35276,456,584.22,0.79
ART_3408,Instagram,Futuristic,Individual,135654,22296,11828,14364,2653.61,0.93
ART_3409,Opensea,Pixel Art,AI Model,88905,79110,38353,15861,4565.93,0.36
ART_3410,Instagram,Minimalist,AI Model,136980,9026,19689,15760,3165.55,0.85
ART_3411,Foundation,Abstract,Individual,76990,4433,15483,19497,2926.6,0.19
ART_3412,DeviantArt,Abstract,Individual,356678,65860,32126,7664,1280.19,0.86
ART_3413,SuperRare,Abstract,Hybrid,221388,57235,34353,18214,1090.84,0.41
ART_3414,SuperRare,Portrait,AI Model,270758,15065,35686,17498,2977.32,0.95
ART_3415,Foundation,Abstract,Hybrid,99157,99690,33147,13661,3392.49,0.9
ART_3416,Foundation,Abstract,Hybrid,285572,94810,36373,14735,3763.71,0.43
ART_3417,DeviantArt,Minimalist,Hybrid,24043,45893,17511,10824,3588.74,0.21
ART_3418,DeviantArt,Minimalist,AI Model,51719,6145,49171,15125,1471.3,0.2
ART_3419,Opensea,Pixel Art,Hybrid,255673,20491,6997,3012,3835.21,0.16
ART_3420,Opensea,Minimalist,AI Model,130473,41858,15812,8439,2252.83,0.27
ART_3421,DeviantArt,Abstract,Individual,336098,7743,8621,8377,4320.52,0.67
ART_3422,Foundation,Surreal,Individual,67398,58981,15413,2793,2284.68,0.31
ART_3423,Foundation,Abstract,AI Model,285418,92947,39055,14294,4776.37,0.97
ART_3424,Instagram,Minimalist,Hybrid,175917,9093,20625,2916,1337.95,0.67
ART_3425,Instagram,Portrait,Hybrid,248114,46967,10604,15291,2110.7,0.42
ART_3426,SuperRare,Surreal,AI Model,49195,64658,3879,15627,3523.8,0.69
ART_3427,Opensea,Pixel Art,AI Model,114589,63047,10933,19278,576.2,0.36
ART_3428,Instagram,Pixel Art,Individual,152180,40153,21233,12852,1557.95,0.58
ART_3429,Opensea,Pixel Art,Individual,167359,79150,24388,17348,1752.45,0.2
ART_3430,Foundation,Minimalist,AI Model,397970,34938,1543,16254,3115.93,0.85
ART_3431,DeviantArt,Portrait,Hybrid,445942,14202,26846,6684,1544.82,0.19
ART_3432,DeviantArt,Pixel Art,Hybrid,255580,46022,21493,19177,3739.57,0.51
ART_3433,Instagram,Abstract,AI Model,433134,33856,24369,16511,1654.92,0.23
ART_3434,Foundation,Abstract,Hybrid,265727,21316,8778,5447,2920.94,0.78
ART_3435,Opensea,Pixel Art,AI Model,476194,93568,44691,6146,1436.47,0.68
ART_3436,Opensea,Portrait,Hybrid,162359,25074,28883,7559,3783.46,0.14
ART_3437,Foundation,Pixel Art,Individual,443098,46147,6522,1307,2011.28,0.37
ART_3438,SuperRare,Cyberpunk,Hybrid,96513,12654,18454,861,4711.99,0.37
ART_3439,SuperRare,Surreal,Individual,39987,38476,2005,4124,4438.96,0.88
ART_3440,DeviantArt,Portrait,Hybrid,10137,75903,29296,8449,1160.29,0.57
ART_3441,DeviantArt,Minimalist,AI Model,386048,91061,11908,7754,3460.44,0.25
ART_3442,SuperRare,Portrait,Hybrid,223629,61241,10076,13026,4391.81,0.29
ART_3443,Foundation,Abstract,AI Model,367266,43092,47097,6816,207.0,0.37
ART_3444,Foundation,Abstract,Individual,496944,82015,44214,2917,283.99,0.71
ART_3445,Opensea,Pixel Art,Individual,359811,18474,40044,13867,3191.19,0.63
ART_3446,Opensea,Portrait,Individual,380322,89678,15843,5562,2890.68,0.19
ART_3447,Instagram,Pixel Art,AI Model,330972,14298,29895,10241,4023.32,0.73
ART_3448,Opensea,Pixel Art,AI Model,311984,25021,12339,1027,3303.23,0.17
ART_3449,Foundation,Portrait,Individual,286333,9862,32637,16834,1524.57,0.29
ART_3450,Foundation,Surreal,Individual,243439,64342,24634,17064,1902.96,1.0
ART_3451,Opensea,Surreal,Hybrid,16925,37860,16623,5284,3981.6,0.68
ART_3452,SuperRare,Pixel Art,AI Model,296454,72582,16403,2144,2132.31,0.13
ART_3453,Instagram,Cyberpunk,AI Model,76913,70767,9931,8863,854.28,0.18
ART_3454,Instagram,Cyberpunk,Individual,366581,41046,33952,18350,1721.81,0.93
ART_3455,Foundation,Surreal,Individual,35146,14525,46117,7139,3296.72,0.53
ART_3456,DeviantArt,Cyberpunk,Hybrid,140341,31196,43882,18047,1070.63,0.83
ART_3457,SuperRare,Abstract,Individual,171642,72053,7227,13348,2788.96,0.82
ART_3458,DeviantArt,Abstract,Hybrid,158304,70701,9873,19164,3001.92,0.91
ART_3459,DeviantArt,Surreal,Individual,286809,81480,39438,6561,840.65,0.64
ART_3460,Foundation,Portrait,Individual,330655,66704,29942,13972,4160.74,0.62
ART_3461,Instagram,Pixel Art,AI Model,47988,38564,18142,1965,1732.06,0.59
ART_3462,Foundation,Cyberpunk,Individual,474220,4164,17979,310,870.36,0.99
ART_3463,Opensea,Portrait,Individual,360850,44735,33422,5884,2847.71,0.6
ART_3464,SuperRare,Minimalist,AI Model,258766,65254,12190,16187,1230.53,0.34
ART_3465,Foundation,Portrait,AI Model,159375,82378,4231,891,1679.67,0.87
ART_3466,SuperRare,Surreal,Individual,2569,84351,231,2734,691.26,0.12
ART_3467,Foundation,Abstract,Hybrid,158619,39752,21242,4429,4136.53,0.41
ART_3468,Instagram,Futuristic,Individual,146552,29018,19557,17377,3324.46,0.55
ART_3469,Opensea,Portrait,AI Model,144100,30946,32158,2185,1642.31,0.16
ART_3470,Instagram,Minimalist,Hybrid,199083,56961,8220,1594,669.92,0.55
ART_3471,Opensea,Pixel Art,Individual,485031,97959,29283,3772,490.95,0.67
ART_3472,Foundation,Pixel Art,Hybrid,203181,38913,20197,18547,544.28,0.72
ART_3473,DeviantArt,Futuristic,Hybrid,169540,87109,26975,4600,1070.71,0.85
ART_3474,SuperRare,Futuristic,Individual,95508,90411,40545,4410,3469.53,0.22
ART_3475,Opensea,Cyberpunk,Hybrid,166913,6493,34148,16807,3396.31,0.94
ART_3476,DeviantArt,Cyberpunk,Individual,384195,49872,5756,2556,2496.32,0.59
ART_3477,Instagram,Minimalist,Hybrid,380658,25623,49029,14206,1696.49,0.74
ART_3478,Foundation,Portrait,Hybrid,337689,86945,39946,17349,2594.62,0.38
ART_3479,Opensea,Minimalist,AI Model,324123,18063,47345,3467,3435.28,0.77
ART_3480,Instagram,Pixel Art,AI Model,12376,42237,39384,16362,1684.13,0.99
ART_3481,Foundation,Abstract,AI Model,53130,33204,16009,3613,1948.88,0.29
ART_3482,SuperRare,Abstract,AI Model,246433,28600,15221,15526,336.12,0.98
ART_3483,DeviantArt,Abstract,Hybrid,445715,12764,20493,5358,3490.61,0.7
ART_3484,DeviantArt,Minimalist,Hybrid,380879,19587,45732,3746,4584.47,0.94
ART_3485,Instagram,Abstract,Individual,262267,75991,180,1267,3591.56,0.86
ART_3486,SuperRare,Futuristic,Individual,23961,75888,36483,779,4393.51,0.4
ART_3487,SuperRare,Pixel Art,Individual,205835,9726,35357,1690,3728.57,0.48
ART_3488,Instagram,Abstract,Hybrid,86994,99165,34878,10752,1815.78,0.47
ART_3489,Foundation,Portrait,Hybrid,423513,73431,5732,14674,2296.21,0.3
ART_3490,Opensea,Futuristic,AI Model,219351,24123,26889,1224,2553.38,0.39
ART_3491,DeviantArt,Abstract,Hybrid,232348,28374,37964,19513,4418.49,0.76
ART_3492,Instagram,Cyberpunk,Individual,73831,32537,37566,9274,2654.53,0.19
ART_3493,Foundation,Minimalist,Individual,128582,10208,7636,10473,1573.44,0.14
ART_3494,Opensea,Futuristic,Hybrid,299225,95829,32261,5632,3451.02,0.75
ART_3495,Instagram,Minimalist,Individual,302995,84201,26147,4894,3363.38,0.32
ART_3496,Instagram,Surreal,Individual,298986,2961,809,3289,1152.33,0.86
